alpha,beta_logM,residual_sd
0.12517760045263804,-0.13268600838470182,0.2695820739881114
0.2887645887773467,-0.17680341659764817,0.29069296960372076
0.27166178823849557,-0.18143491471570528,0.2783491618615871
0.3076417305999521,-0.19078751288261528,0.30467917320902005
0.2082994617517896,-0.16612672394180042,0.29823851426668846
0.29184920423879906,-0.16680200133214798,0.3052678781911387
0.1726109432361378,-0.1581984921850671,0.32852277658681134
0.23807389880295224,-0.15841532651281753,0.28439184243799215
0.2913563002547332,-0.18243607724613906,0.29140551214255683
0.19323070757308813,-0.15598625469637448,0.2935491335119489
0.256114197221728,-0.1748118674769168,0.27062748347277343
0.2680118190536715,-0.18106944019760834,0.28018857387945195
0.26325227709610893,-0.179681434810643,0.3077644469553126
0.17976231375466434,-0.14894588811794207,0.31762285419986336
0.27090116860425567,-0.17352521584005393,0.2696796327007146
0.2885462081294464,-0.17606203521183006,0.28056436086526454
0.2900725020167923,-0.18211874815728582,0.27133719269811923
0.1970868206790146,-0.15515536485523637,0.31085914953752775
0.2518863972913195,-0.17329711353246247,0.30580724267337506
0.23826215017869934,-0.15767196646864534,0.2910798975975657
0.27416764992432235,-0.16967258741541558,0.2937684353082021
0.2025652479869898,-0.16476365652392255,0.30303800204632586
0.22280901488709062,-0.16472282144292802,0.293311767235751
0.26586982758937194,-0.17729419909712837,0.2595253686135037
0.2868465409892632,-0.17166275902580438,0.2819931272074761
0.27686109403260833,-0.1627285536329004,0.284060654883464
0.25858636523030976,-0.17081263009029604,0.2921973089701697
0.28864984851528586,-0.178719691666187,0.28968765480968933
0.14536318614439284,-0.14316954579731617,0.288007136389913
0.15028194966426486,-0.1360892270590643,0.3511069973562983
0.18523203913985967,-0.15851736885252476,0.30350902595639784
